,Year,Yeargroup,Position,Positiongroup,Top100,Track,Artist,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Valence,Key,Mode,Tempo,Loudness,KMeans
1039,2015,3,40,3,1,Hotline Bling,Drake,0.00258,0.891,0.628,0.00019,0.0504,0.552,2,1,134.966,-7.863,1
1040,2015,3,41,4,1,Let It Go,James Bay,0.818,0.546,0.311,1.65e-05,0.107,0.246,1,1,147.464,-10.396,3
1042,2015,3,43,4,1,Jealous,Nick Jonas,0.013,0.7,0.701,0.0,0.461,0.38,11,0,93.012,-3.834,0
1043,2015,3,44,4,1,I Really Like You,Carly Rae Jepsen,0.00564,0.62,0.805,9.15e-05,0.285,0.586,5,1,122.062,-5.538,2
1044,2015,3,45,4,1,GDFR (feat. Sage the Gemini & Lookas),Flo Rida,0.000704,0.657,0.827,0.00534,0.065,0.69,5,1,145.889,-4.036,2
1045,2015,3,46,4,1,Bills,LunchMoney Lewis,0.274,0.699,0.747,0.0,0.486,0.683,5,1,126.001,-3.453,1
1046,2015,3,47,4,1,Never Forget You,Zara Larsson,0.00312,0.583,0.732,9.86e-06,0.269,0.276,11,0,145.992,-5.728,4
1047,2015,3,48,4,1,Drag Me Down,One Direction,0.109,0.73,0.703,0.0,0.0657,0.595,0,0,138.113,-5.672,1
1048,2015,3,49,4,1,House Every Weekend - Radio Edit,David Zowie,0.324,0.791,0.574,0.0,0.102,0.406,0,0,122.053,-7.061,0
1049,2015,3,50,4,1,Heroes (we could be),Alesso,0.0305,0.503,0.748,0.0,0.343,0.356,5,1,125.896,-4.124,4
1050,2015,3,51,5,1,Locked Away (feat. Adam Levine),R. City,0.304,0.509,0.671,0.0,0.0452,0.55,1,1,118.413,-5.709,4
1051,2015,3,52,5,1,Lips Are Movin,Meghan Trainor,0.0506,0.775,0.825,1.03e-06,0.111,0.95,7,1,139.091,-5.402,1
1052,2015,3,53,5,1,Easy Love,Sigala,0.175,0.68,0.942,0.0013,0.117,0.647,9,1,123.976,-4.208,2
1053,2015,3,54,5,1,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,0.24,0.596,0.73,0.0,0.325,0.525,9,1,85.979,-4.091,4
1055,2015,3,56,5,1,"Writing's On The Wall - From ""Spectre"" Soundtrack",Sam Smith,0.769,0.261,0.302,2.57e-06,0.0863,0.0883,5,0,81.418,-8.19,3
1056,2015,3,57,5,1,Waiting For Love,Avicii,0.31,0.579,0.736,0.0,0.198,0.613,6,0,127.999,-3.863,2
1058,2015,3,59,5,1,Runnin' (Lose It All),Naughty Boy,0.0103,0.319,0.846,4.11e-05,0.475,0.0784,6,1,139.163,-6.109,4
1059,2015,3,60,5,1,Do It Again,Pia Mia,0.0266,0.712,0.564,0.0,0.0874,0.411,8,1,95.95,-6.527,0
1061,2015,3,62,6,1,Ain't Nobody (Loves Me Better) [Originally Performed by Felix Jaehn Ft. Jasmine Thompson],DJMashup,0.11,0.75,0.651,1.18e-06,0.0728,0.578,2,0,117.993,-7.885,0
1062,2015,3,63,6,1,Show Me Love - EDX Remix / Radio Edit,Sam Feldt,0.308,0.836,0.665,0.000925,0.0714,0.677,0,1,120.997,-5.779,1
1063,2015,3,64,6,1,Peanut Butter Jelly,Galantis,0.00104,0.708,0.945,0.0803,0.227,0.545,5,0,127.96,-3.247,2
1064,2015,3,65,6,1,Fight Song,Rachel Platten,0.0549,0.564,0.714,0.0,0.155,0.33,7,1,175.924,-4.987,4
1065,2015,3,66,6,1,What I Did for Love (feat. Emeli Sandé),David Guetta,0.107,0.494,0.721,0.0,0.119,0.356,2,1,128.1,-4.855,4
1067,2015,3,68,6,1,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida,0.0242,0.854,0.766,0.0,0.0793,0.784,9,0,118.004,-4.697,1
1068,2015,3,69,6,1,Say Something - Zac Samuel Remix,Karen Harding,0.0121,0.701,0.667,6.53e-06,0.148,0.675,7,1,119.975,-6.177,2
1069,2015,3,70,6,1,Gravity,DJ Fresh,0.205,0.513,0.757,0.0,0.132,0.552,5,0,153.751,-2.132,4
1070,2015,3,71,7,1,Intoxicated - Radio Edit,Martin Solveig,0.00435,0.792,0.688,0.00477,0.0972,0.502,0,1,124.987,-4.008,0
1071,2015,3,72,7,1,When the Beat Drops Out,Marlon Roudette,0.222,0.624,0.657,0.0,0.121,0.323,5,0,109.089,-7.664,0
1072,2015,3,73,7,1,Stole the Show,Kygo,0.271,0.64,0.635,0.0,0.319,0.475,8,0,100.034,-7.565,0
1074,2015,3,75,7,1,On My Mind,Ellie Goulding,0.258,0.702,0.705,5.93e-06,0.0879,0.743,0,1,154.911,-6.666,1
1075,2015,3,76,7,1,Five More Hours,Deorro,0.0288,0.699,0.883,0.0,0.817,0.499,5,0,127.961,-3.226,2
1076,2015,3,77,7,1,Freak Of The Week,Krept & Konan,0.0159,0.753,0.569,0.0,0.256,0.49,11,0,95.028,-6.893,0
1077,2015,3,78,7,1,Glitterball,Sigma,0.0416,0.491,0.763,0.0,0.184,0.215,0,1,140.036,-4.827,4
1081,2015,3,82,7,1,679 (feat. Remy Boyz),Fetty Wap,0.00256,0.618,0.717,0.0,0.625,0.603,7,1,190.05,-5.738,2
1082,2015,3,83,7,1,Somebody,Natalie La Rose,0.000792,0.83,0.52,1.25e-05,0.0656,0.735,0,1,104.99,-8.714,1
1083,2015,3,84,7,1,Trouble,Iggy Azalea,0.0948,0.96,0.699,0.0,0.0812,0.673,7,1,106.009,-3.804,1
1086,2015,3,87,7,1,Sax,Fleur East,0.0144,0.728,0.892,0.0,0.469,0.826,4,1,117.976,-5.172,2
1087,2015,3,88,7,1,Bad Blood,Taylor Swift,0.0871,0.65,0.802,6.54e-06,0.148,0.295,7,1,170.146,-6.114,4
1088,2015,3,89,7,1,Lay Me Down,Sam Smith,0.919,0.468,0.19,0.0,0.107,0.326,4,1,125.319,-11.138,3
1089,2015,3,90,7,1,Heartbeat Song,Kelly Clarkson,0.0137,0.49,0.798,0.0,0.0627,0.479,6,1,149.109,-3.66,4
1091,2015,3,92,7,1,Perfect,One Direction,0.0598,0.647,0.823,0.0,0.119,0.396,2,1,99.933,-5.231,4
1092,2015,3,93,7,1,Lay It All on Me (feat. Ed Sheeran),Rudimental,0.141,0.669,0.747,0.0,0.185,0.483,6,1,122.531,-7.108,0
1093,2015,3,94,7,1,Wings,Birdy,0.0831,0.474,0.707,0.0,0.162,0.224,7,1,83.235,-4.534,4
1094,2015,3,95,7,1,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,0.0916,0.828,0.609,1.21e-06,0.291,0.707,1,1,109.725,-4.402,1
1096,2015,3,97,7,1,One Last Time,Ariana Grande,0.093,0.628,0.593,1.65e-06,0.096,0.104,8,1,125.026,-5.036,0
1097,2015,3,98,7,1,All Cried Out (feat. Alex Newell) - Radio Edit,Blonde,0.428,0.657,0.757,0.0,0.0728,0.672,0,0,122.056,-5.257,1
1098,2015,3,99,7,1,Worth It (feat. Kid Ink),Fifth Harmony,0.063,0.884,0.765,7.04e-06,0.118,0.594,8,1,99.987,-3.865,1
1099,2015,3,100,7,1,Someone New,Hozier,0.429,0.443,0.533,3.66e-06,0.332,0.596,7,1,183.791,-5.956,3
1100,2016,3,1,0,1,One Dance,Drake,0.00776,0.792,0.625,0.0018,0.329,0.37,1,1,103.967,-5.609,0
1101,2016,3,2,0,1,7 Years,Lukas Graham,0.287,0.765,0.473,0.0,0.391,0.34,10,1,119.992,-5.829,0
1102,2016,3,3,0,1,Cheap Thrills,Sia,0.0472,0.628,0.698,0.00143,0.0907,0.732,6,0,89.976,-5.608,2
1103,2016,3,4,0,1,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,0.0353,0.664,0.714,8.42e-06,0.0843,0.71,7,0,101.969,-6.645,2
1104,2016,3,5,0,1,This Is What You Came For,Calvin Harris,0.199,0.631,0.927,0.119,0.148,0.465,9,0,123.962,-2.787,2
1105,2016,3,6,0,1,Lush Life,Zara Larsson,0.132,0.694,0.712,0.0,0.211,0.799,7,0,98.023,-3.923,1
1106,2016,3,7,0,1,Closer,The Chainsmokers,0.414,0.748,0.524,0.0,0.111,0.661,8,1,95.01,-5.599,1
1108,2016,3,9,0,1,Work,Rihanna,0.0752,0.725,0.534,0.0,0.0919,0.558,11,1,91.974,-6.238,0
1109,2016,3,10,0,1,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.0106,0.669,0.832,0.0,0.0968,0.7,0,1,113.035,-5.721,2
1110,2016,3,11,1,1,Stitches,Shawn Mendes,0.0151,0.752,0.754,0.0,0.0486,0.755,1,1,149.789,-6.684,2
1111,2016,3,12,1,1,Dancing On My Own,Calum Scott,0.837,0.681,0.174,3.35e-05,0.0983,0.231,1,1,112.672,-8.745,3
1112,2016,3,13,1,1,Fast Car,Jonas Blue,0.469,0.672,0.578,0.0,0.312,0.548,9,1,113.945,-6.621,0
1113,2016,3,14,1,1,Cold Water,Major Lazer,0.0736,0.608,0.798,0.0,0.156,0.501,6,0,92.943,-5.092,4
1114,2016,3,15,1,1,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.103,0.803,0.585,3.94e-06,0.0644,0.593,8,1,105.017,-5.861,1
1116,2016,3,17,1,1,Don't Let Me Down (Made Popular By The Chainsmokers ft. Daya) [Vocal Version],Party Tyme Karaoke,0.222,0.581,0.72,0.00918,0.122,0.566,8,0,159.818,-9.275,4
1117,2016,3,18,1,1,Too Good,Drake,0.0489,0.794,0.653,4.88e-05,0.1,0.397,7,1,117.996,-7.839,0
1118,2016,3,19,1,1,Say You Won't Let Go,James Arthur,0.695,0.358,0.557,0.0,0.0902,0.494,10,1,85.043,-7.398,3
1119,2016,3,20,1,1,Light It Up - Remix,Major Lazer,0.0375,0.747,0.877,0.000833,0.233,0.752,9,0,107.991,-3.782,2
1120,2016,3,21,2,1,Hymn for the Weekend,Coldplay,0.211,0.491,0.693,6.92e-06,0.325,0.412,0,0,90.027,-6.487,4
1121,2016,3,22,2,1,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,0.0927,0.792,0.717,3.59e-05,0.226,0.466,0,0,121.985,-4.759,0
1122,2016,3,23,2,1,Cake By The Ocean,DNCE,0.152,0.774,0.753,0.0,0.0371,0.896,4,0,119.002,-5.446,1
1123,2016,3,24,2,1,PILLOWTALK,ZAYN,0.117,0.584,0.7,0.0,0.0939,0.438,11,1,124.944,-4.275,4
1124,2016,3,25,2,1,Let Me Love You,DJ Snake,0.0863,0.649,0.716,2.63e-05,0.135,0.163,8,1,99.988,-5.371,0
1125,2016,3,26,2,1,Girls Like (feat. Zara Larsson),Tinie Tempah,0.37,0.916,0.804,1.18e-05,0.0812,0.538,0,1,120.028,-3.406,1
1126,2016,3,27,2,1,Treat You Better,Shawn Mendes,0.106,0.444,0.819,0.0,0.107,0.747,10,0,82.695,-4.078,2
1127,2016,3,28,2,1,Faded,Alan Walker,0.0281,0.468,0.627,7.97e-06,0.11,0.159,6,1,179.642,-5.085,4
1128,2016,3,29,2,1,Perfect Strangers,Jonas Blue,0.39,0.73,0.861,0.0,0.213,0.704,1,1,117.965,-4.1,1
1129,2016,3,30,2,1,No Money,Galantis,0.0282,0.674,0.915,0.00337,0.273,0.78,6,0,126.038,-3.999,2
1130,2016,3,31,3,1,Stressed Out,Twenty One Pilots,0.0462,0.734,0.637,2.29e-05,0.0602,0.648,4,0,169.977,-5.677,1
1131,2016,3,32,3,1,"i hate u, i love u (feat. olivia o'brien)",gnash,0.687,0.492,0.275,0.0,0.101,0.18,6,0,92.6,-13.4,3
1132,2016,3,33,3,1,Tears (feat. Louisa Johnson),Clean Bandit,0.0431,0.605,0.77,0.0,0.159,0.298,5,0,130.037,-3.645,4
1133,2016,3,34,3,1,Starboy,The Weeknd,0.141,0.679,0.587,6.35e-06,0.137,0.486,7,1,186.003,-7.015,0
1135,2016,3,36,3,1,Panda,Desiigner,0.0292,0.685,0.731,0.0,0.369,0.266,10,0,145.245,-5.503,0
1136,2016,3,37,3,1,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,0.406,0.72,0.763,0.0,0.18,0.742,9,0,101.965,-4.068,1
1137,2016,3,38,3,1,Heathens,Twenty One Pilots,0.0841,0.732,0.396,3.58e-05,0.105,0.548,4,0,90.024,-9.348,0
1138,2016,3,39,3,1,Shout Out to My Ex,Little Mix,0.0242,0.773,0.747,8.99e-06,0.109,0.801,5,1,126.014,-4.061,1
1139,2016,3,40,3,1,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,0.12,0.681,0.521,8.41e-05,0.108,0.181,0,1,94.997,-5.849,0
1140,2016,3,41,4,1,Secret Love Song (feat. Jason Derulo),Little Mix,0.215,0.529,0.614,0.0,0.277,0.141,9,1,92.972,-5.032,4
1141,2016,3,42,4,1,Adventure of a Lifetime,Coldplay,0.00205,0.638,0.924,0.000175,0.149,0.53,7,1,111.995,-3.887,2
1142,2016,3,43,4,1,Controlla,Drake,0.0789,0.59,0.468,0.0,0.101,0.349,10,0,92.287,-11.083,0
1143,2016,3,44,4,1,"Me, Myself & I",G-Eazy,0.0184,0.756,0.674,0.0,0.158,0.389,0,0,111.995,-6.518,0
1144,2016,3,45,4,1,History,One Direction,0.0352,0.655,0.699,0.0,0.064,0.802,11,1,86.704,-4.421,2
1145,2016,3,46,4,1,Into You,Ariana Grande,0.0162,0.623,0.734,1.75e-06,0.145,0.37,9,1,107.853,-5.948,4
1146,2016,3,47,4,1,Middle,DJ Snake,0.0141,0.583,0.695,0.0,0.0527,0.224,9,1,104.879,-5.336,4
1148,2016,3,49,4,1,Side To Side,Ariana Grande,0.0528,0.65,0.736,0.0,0.235,0.613,6,0,159.173,-5.84,2
1149,2016,3,50,4,1,The Greatest,Sia,0.0174,0.639,0.785,0.00107,0.0512,0.686,10,0,191.95,-6.167,2
1150,2016,3,51,5,1,Sexual,NEIKED,0.0692,0.797,0.567,0.0,0.0705,0.843,2,1,108.024,-7.503,1
1151,2016,3,52,5,1,Sex,Cheat Codes,0.00451,0.51,0.692,0.0,0.138,0.209,0,1,102.42,-5.825,4
1152,2016,3,53,5,1,Send My Love (To Your New Lover),Adele,0.0355,0.688,0.533,3.48e-06,0.172,0.567,6,0,164.069,-8.363,0
1153,2016,3,54,5,1,Don't Mind,Kent Jones,0.0235,0.464,0.771,0.0,0.063,0.69,8,1,158.777,-4.503,4
1155,2016,3,56,5,1,Alarm - Toby Green Remix,Anne-Marie,0.00421,0.412,0.98,4.74e-05,0.324,0.509,9,0,125.248,-2.558,4
1156,2016,3,57,5,1,Starving,Hailee Steinfeld,0.378,0.728,0.616,0.0,0.105,0.508,4,1,99.962,-4.238,0
1157,2016,3,58,5,1,When We Were Young,Adele,0.303,0.376,0.595,0.0,0.095,0.265,3,1,144.361,-5.936,4
1158,2016,3,59,5,1,The Girl Is Mine,99 Souls,0.00423,0.683,0.943,0.0972,0.0356,0.706,9,1,118.991,-3.6,2
1159,2016,3,60,5,1,In the Name of Love,Martin Garrix,0.109,0.501,0.519,0.0,0.454,0.168,4,0,133.99,-5.88,4
1160,2016,3,61,6,1,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,0.621,0.728,0.563,0.0,0.179,0.352,1,0,100.017,-8.053,3
1161,2016,3,62,6,1,Roses,The Chainsmokers,0.0435,0.713,0.802,0.00377,0.309,0.343,4,1,100.001,-7.055,0
1162,2016,3,63,6,1,Hair,Little Mix,0.00921,0.692,0.813,2.74e-05,0.653,0.683,7,1,153.971,-5.401,2
1163,2016,3,64,6,1,Sweet Lovin' - Radio Edit,Sigala,0.207,0.68,0.85,1.98e-06,0.339,0.71,10,1,124.942,-2.785,2
1164,2016,3,65,6,1,My Way,Calvin Harris,0.093,0.818,0.913,3.69e-05,0.161,0.536,4,0,119.986,-3.06,2
1165,2016,3,66,6,1,Good Grief,Bastille,0.147,0.73,0.758,0.0,0.311,0.877,1,1,120.041,-4.888,1
1166,2016,3,67,6,1,Hands To Myself,Selena Gomez,0.0147,0.811,0.499,2.44e-06,0.342,0.466,5,0,111.016,-7.161,0
1167,2016,3,68,6,1,24K Magic,Bruno Mars,0.034,0.818,0.803,0.0,0.153,0.632,1,1,106.97,-4.282,1
1168,2016,3,69,6,1,Dangerous Woman,Ariana Grande,0.0529,0.664,0.602,0.0,0.356,0.289,4,0,134.049,-5.369,0
1169,2016,3,70,6,1,When the Bassline Drops,Craig David,0.0416,0.754,0.846,0.000352,0.0876,0.489,6,0,132.039,-4.619,2
1170,2016,3,71,7,1,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,0.255,0.502,0.786,0.0,0.65,0.739,9,0,169.021,-4.378,2
1171,2016,3,72,7,1,Needed Me,Rihanna,0.11,0.671,0.314,0.0,0.0825,0.296,5,0,110.898,-8.091,0
1172,2016,3,73,7,1,Nothing Like This,Blonde,0.1,0.724,0.846,0.0,0.054,0.945,8,0,124.006,-4.683,2
1173,2016,3,74,7,1,Finally (The Wedding Song),Marcus Jordan,0.409,0.462,0.53,0.0,0.0682,0.291,3,0,96.402,-6.298,3
1174,2016,3,75,7,1,Hotter Than Hell,Dua Lipa,0.011,0.532,0.868,0.0,0.0584,0.529,3,0,110.127,-4.23,4
1175,2016,3,76,7,1,Say You Do,Sigala,0.00218,0.488,0.905,0.00465,0.34,0.575,7,1,173.961,-3.138,4
1177,2016,3,78,7,1,One Call Away,Charlie Puth,0.403,0.667,0.613,0.0,0.115,0.47,1,1,91.024,-5.353,0
1179,2016,3,80,7,1,Stay (feat. Maty Noyes),Kygo,0.0444,0.648,0.736,0.000137,0.171,0.378,8,1,103.027,-7.948,0
1182,2016,3,83,7,1,Get Ugly,Jason Derulo,0.0462,0.75,0.683,1.32e-06,0.297,0.539,9,0,111.066,-4.829,0
1183,2016,3,84,7,1,You Don't Know Love,Olly Murs,0.000897,0.668,0.661,0.0,0.201,0.361,2,0,118.696,-5.694,0
1184,2016,3,85,7,1,Bang My Head (feat. Sia & Fetty Wap),David Guetta,0.0525,0.599,0.869,0.00719,0.103,0.593,0,1,108.061,-3.697,2
1185,2016,3,86,7,1,Don't Wanna Know (Originally Performed by Maroon 5 Ft. Kendrick Lamar) - Instrumental Version,Hit The Button Karaoke,0.352,0.764,0.442,0.921,0.0756,0.156,4,0,100.004,-9.023,0
1186,2016,3,87,7,1,You Don't Own Me (Originally Performed by Grace Ft. G-Eazy) - Karaoke Version,Hit The Button Karaoke,0.137,0.6,0.218,0.181,0.287,0.498,7,1,187.97,-6.884,0
1187,2016,3,88,7,1,Sugar (feat. Francesco Yates),Robin Schulz,0.0185,0.636,0.815,0.0,0.163,0.636,5,0,123.063,-5.098,2
1188,2016,3,89,7,1,NO,Meghan Trainor,0.0124,0.557,0.803,1.61e-06,0.737,0.657,1,0,92.134,-3.599,2
1190,2016,3,91,7,1,The Sound,The 1975,0.0875,0.646,0.938,6.52e-06,0.447,0.545,0,1,120.708,-4.735,2
1192,2016,3,93,7,1,Shut Up,Stormzy,0.804,0.526,0.825,0.0,0.605,0.949,4,1,136.834,-3.991,1
1194,2016,3,95,7,1,Black Beatles,Rae Sremmurd,0.142,0.794,0.632,0.0,0.128,0.355,0,1,145.926,-6.163,0
1195,2016,3,96,7,1,Eyes Shut,Years & Years,0.54,0.593,0.671,0.0,0.123,0.195,0,1,97.935,-6.956,3
1196,2016,3,97,7,1,In2,WSTRN,0.342,0.553,0.662,0.0,0.141,0.561,8,0,98.368,-6.454,4
1197,2016,3,98,7,1,"Still Falling For You - From ""Bridget Jones's Baby""",Ellie Goulding,0.553,0.473,0.518,1.26e-06,0.111,0.18,1,1,96.129,-8.1,3
1199,2016,3,100,7,1,Just Like a Dream,Pink 4ever,0.845,0.8,0.265,0.802,0.0953,0.499,10,0,90.131,-14.515,3
1200,2017,4,1,0,1,Shape of You,Ed Sheeran,0.581,0.825,0.652,0.0,0.0931,0.931,1,0,95.977,-3.183,1
1201,2017,4,2,0,1,Despacito - Remix,Luis Fonsi,0.228,0.653,0.816,0.0,0.0967,0.816,2,1,178.085,-4.353,2
1202,2017,4,3,0,1,Castle on the Hill,Ed Sheeran,0.0232,0.461,0.834,1.14e-05,0.14,0.471,2,1,135.007,-4.868,4
1203,2017,4,4,0,1,Unforgettable,French Montana,0.0293,0.726,0.769,0.0101,0.104,0.733,6,1,97.985,-5.043,2
1204,2017,4,5,0,1,Galway Girl,Ed Sheeran,0.0735,0.624,0.876,0.0,0.327,0.781,9,1,99.943,-3.374,2
1205,2017,4,6,0,1,Perfect,Ed Sheeran,0.163,0.599,0.448,0.0,0.106,0.168,8,1,95.05,-6.312,0
1206,2017,4,7,0,1,Symphony (feat. Zara Larsson),Clean Bandit,0.239,0.715,0.605,1.41e-05,0.189,0.454,0,0,122.956,-5.128,0
1207,2017,4,8,0,1,Human,Rag'n'Bone Man,0.393,0.602,0.707,0.0,0.165,0.554,9,1,75.087,-4.097,0
1208,2017,4,9,0,1,Something Just Like This,The Chainsmokers,0.0498,0.617,0.635,1.44e-05,0.164,0.446,11,0,103.019,-6.769,0
1209,2017,4,10,0,1,You Don't Know Me - Radio Edit,Jax Jones,0.163,0.877,0.658,0.0,0.108,0.693,11,0,123.995,-6.055,1
1210,2017,4,11,1,1,New Rules,Dua Lipa,0.00261,0.762,0.7,1.56e-05,0.153,0.608,9,0,116.073,-6.021,1
1211,2017,4,12,1,1,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,0.0533,0.599,0.667,0.0,0.134,0.817,7,1,80.984,-4.267,2
1212,2017,4,13,1,1,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,0.0287,0.613,0.681,0.0,0.126,0.619,8,1,97.621,-3.089,2
1213,2017,4,14,1,1,Mama,Jonas Blue,0.101,0.738,0.794,0.0,0.0533,0.566,11,0,104.014,-4.118,2
1214,2017,4,15,1,1,Solo Dance,Martin Jensen,0.0485,0.746,0.846,0.0,0.195,0.403,9,1,114.955,-2.432,0
1215,2017,4,16,1,1,There's Nothing Holdin' Me Back,Shawn Mendes,0.38,0.866,0.813,0.0,0.0779,0.969,11,0,121.998,-4.063,1
1216,2017,4,17,1,1,Touch,Little Mix,0.032,0.606,0.718,0.0,0.402,0.551,4,1,101.821,-4.094,2
1217,2017,4,18,1,1,Havana (feat. Young Thug),Camila Cabello,0.184,0.765,0.523,3.56e-05,0.132,0.394,2,1,104.988,-4.333,0
1218,2017,4,19,1,1,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,0.075,0.696,0.817,0.0,0.187,0.782,1,1,98.064,-3.862,2
1219,2017,4,20,1,1,Strip That Down,Liam Payne,0.22,0.874,0.497,0.0,0.0761,0.542,6,1,106.023,-5.484,0
1220,2017,4,21,2,1,Did You See,J Hus,0.387,0.579,0.579,0.0,0.17,0.842,11,0,104.757,-6.787,1
1221,2017,4,22,2,1,rockstar (feat. 21 Savage),Post Malone,0.124,0.585,0.52,7.01e-05,0.131,0.129,5,0,159.801,-6.136,0
1223,2017,4,24,2,1,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,0.0642,0.893,0.745,0.0,0.0943,0.872,11,0,101.018,-3.105,1
1224,2017,4,25,2,1,It Ain’t Me (with Selena Gomez),Kygo,0.119,0.64,0.533,0.0,0.0864,0.515,0,1,99.968,-6.596,0
1225,2017,4,26,2,1,Attention,Charlie Puth,0.109,0.775,0.613,2.33e-05,0.134,0.797,3,0,100.066,-4.586,1
1226,2017,4,27,2,1,Call on Me - Ryan Riback Remix,Starley,0.0604,0.67,0.838,0.000611,0.159,0.717,0,1,104.998,-4.031,2
1227,2017,4,28,2,1,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,0.15,0.703,0.868,0.132,0.104,0.733,7,0,121.03,-4.661,2
1228,2017,4,29,2,1,September Song,JP Cooper,0.054,0.614,0.615,0.0,0.0921,0.374,0,0,95.941,-6.7,0
1229,2017,4,30,2,1,Passionfruit,Drake,0.256,0.809,0.463,0.085,0.109,0.364,11,1,111.98,-11.377,0
1230,2017,4,31,3,1,Your Song,Rita Ora,0.158,0.855,0.624,0.0,0.0513,0.962,1,1,117.959,-4.093,1
1231,2017,4,32,3,1,Paris,The Chainsmokers,0.0215,0.653,0.658,1.66e-06,0.0939,0.219,2,1,99.99,-6.428,0
1232,2017,4,33,3,1,Power,Little Mix,0.0372,0.566,0.855,0.000157,0.181,0.517,7,1,172.966,-4.016,4
1233,2017,4,34,3,1,Slide (feat. Frank Ocean & Migos),Calvin Harris,0.498,0.736,0.795,1.21e-06,0.254,0.511,1,0,104.066,-3.299,1
1234,2017,4,35,3,1,Issues,Julia Michaels,0.401,0.728,0.415,0.0,0.0616,0.455,8,1,114.145,-6.852,0
1235,2017,4,36,3,1,That's What I Like,Bruno Mars,0.013,0.853,0.56,0.0,0.0944,0.86,1,1,134.066,-4.961,1
1236,2017,4,37,3,1,Stay,Zedd,0.253,0.69,0.622,0.0,0.116,0.544,5,0,102.04,-5.025,0
1238,2017,4,39,3,1,Too Good At Goodbyes,Sam Smith,0.64,0.681,0.372,0.0,0.169,0.476,5,1,91.873,-8.237,3
1239,2017,4,40,3,1,Ciao Adios,Anne-Marie,0.136,0.694,0.853,0.0,0.322,0.501,7,1,106.098,-3.986,2
1240,2017,4,41,4,1,Skin,Rag'n'Bone Man,0.265,0.564,0.745,0.0,0.147,0.351,0,1,170.661,-7.733,4
1241,2017,4,42,4,1,Scared to Be Lonely,Martin Garrix,0.0895,0.584,0.54,0.0,0.261,0.195,1,0,137.972,-7.786,0
1242,2017,4,43,4,1,Mask Off,Future,0.0102,0.833,0.434,0.0219,0.165,0.281,2,1,150.062,-8.795,0
1243,2017,4,44,4,1,Big For Your Boots,Stormzy,0.0372,0.524,0.897,0.0,0.0894,0.615,6,0,175.871,-4.734,2
1244,2017,4,45,4,1,Slow Hands,Niall Horan,0.011,0.735,0.425,0.0,0.055,0.848,0,1,85.896,-6.648,1
1246,2017,4,47,4,1,HUMBLE.,Kendrick Lamar,0.000282,0.908,0.621,5.39e-05,0.0958,0.421,1,0,150.011,-6.638,0
1247,2017,4,48,4,1,Came Here for Love,Sigala,0.0313,0.708,0.868,0.0,0.122,0.72,6,1,124.994,-3.287,2
1248,2017,4,49,4,1,Chained To The Rhythm,Katy Perry,0.0814,0.562,0.8,0.0,0.199,0.471,0,1,95.029,-5.404,4
1249,2017,4,50,4,1,Be the One - Acoustic Version,Dua Lipa,0.636,0.672,0.448,2.28e-05,0.111,0.335,10,1,172.95,-7.97,3
1250,2017,4,51,5,1,Mi Gente,J Balvin,0.0179,0.774,0.687,1.17e-05,0.128,0.308,11,0,104.959,-4.818,0
1251,2017,4,52,5,1,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,0.0586,0.731,0.445,1.96e-05,0.14,0.106,0,1,117.97,-8.418,0
1252,2017,4,53,5,1,Places,Martin Solveig,0.248,0.728,0.854,0.00188,0.149,0.62,0,0,121.995,-3.86,2
1253,2017,4,54,5,1,What About Us - Live,The Pink Singers,0.871,0.371,0.336,0.829,0.68,0.105,8,1,112.313,-20.02,3
1254,2017,4,55,5,1,Reggaetón Lento (Remix),CNCO,0.15,0.534,0.911,0.0,0.0986,0.624,4,0,93.767,-3.086,2
1255,2017,4,56,5,1,Sign of the Times,Harry Styles,0.0275,0.516,0.595,0.0,0.109,0.222,5,1,119.972,-4.63,4
1256,2017,4,57,5,1,Silence,Marshmello,0.256,0.52,0.761,4.96e-06,0.17,0.286,4,1,141.971,-3.093,4
